title,publishedDate,dislikeCount,commentCount,viewCount,likeCount,word
What You Can Learn From Kodak’s Demise,12/15/2014,0,0,398,3,kodak
Review: Kodak Pixpro SP360 Action Camera with Extreme Accessories Kit,12/15/2014,23,124,125984,572,kodak
Sakred (Kodak Black),12/15/2014,0,0,8034,37,kodak
kodak Black - Stick & Move INSTRUMENTAL [EXCLUSIVE VERSION SOLD!!],12/15/2014,9,7,45093,323,kodak
Kodak Z8612 IS Digital Camera Review,12/15/2014,2,11,15209,28,kodak
Introducing KODAK VISION3 500T Color Negative Film 5219/7219,12/15/2014,4,77,84875,415,kodak
Kodak black vs Souljaboy Beefing part 1 Parody  (YACBS TEAM TV),12/15/2014,5,4,13415,39,kodak
KODAK BLACK - BABY GIRL,12/15/2014,5,5,17495,179,kodak
Kodak to Graph - Belong (Audio),12/15/2014,1,4,4128,56,kodak
"Kodak Black / Young Thug / Sauce Twinz Type Beat ""Came Thru"" Prod. @NotSivrem #HeartOfTheProjects",12/15/2014,12,37,88226,611,kodak
"Kodak Black ""Skrilla"" (WSHH Exclusive - Official Music Video) (Slowed Down)",12/15/2014,0,4,18512,78,kodak
China And The Chinese 1928 Kodak Cinegraph Travelogue; JQ Music,12/15/2014,0,1,241,12,kodak
"Kodak Black Type Beat - ""Pegasus"" (Prod. By Taz Taylor & Nick Mira)",12/15/2014,5,20,1511,97,kodak
Kodak Black - Still Hitting Licks (Official Dance Video) Shot By @Cherenproductions,12/15/2014,0,0,142,3,kodak
Kodak Brownie Hawkeye Flash Model Review | This Old Camera #08,12/15/2014,0,35,427,28,kodak
Wakesurfing + SP360 4K + Solo Drone = Good Times!,12/15/2014,0,7,1972,9,kodak
"Spanish kid reacts to Kodak Black's ""no flocking""",12/15/2014,51,43,1162,14,kodak
Kodak Black - Jewels (Whole Time) (Bass Boosted),12/15/2014,3,32,7222,172,kodak
2016 Kodak x Koly P x Boosie Type Beat - Lost Souls (Prod. By: @KingDrumdummie),12/15/2014,0,7,637,45,kodak
"North Carolina, Dreamville ""Denny B"" Freestyles Over Kodak Black "" No Flocking """,12/15/2014,15,6,5130,44,kodak
"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",12/15/2014,46137,120776,550033920,1275297,kodak
Kodak Black - SKRT (lyrics on screen),12/15/2014,0,1,404,19,kodak
Kodak Black - Baby Girl (Slowed) #FreeKodak,12/15/2014,0,6,464,5,kodak
"(FREE) ""Cypher"" - Kodak Black *Type Beat* |Prod. By @KidSkrillaBeatz",12/15/2014,1,6,3811,47,kodak
"""O-Dog"" - Future x Zaytoven x Trill Sammy x Kodak Black Type Beat",12/15/2014,13,53,23327,540,kodak
"Future - Gucci Mane - Kodak Black (Type Beat) ""First Day Rich"" (Produced By @IAmSeanPain)",12/15/2014,3,8,6015,57,kodak
"Kodak Black - JEWELS ""Whole Time""",12/15/2014,0,1,1524,132,kodak
Kodak Quarter at drupa 2016,12/15/2014,0,0,271,3,kodak
Radical Face 'Welcome Home',12/15/2014,1996,17408,25806123,181009,kodak
KODAK BLACK – PROBLEMATIC MIXTAPE  [2016 HD],12/15/2014,1,0,38,0,kodak
Kodak Pixpro SP 360 im Test // Extremtest Löwen // klarmobil.de,12/15/2014,0,0,9275,2,kodak
"Give Me Everything (Tonight) - Pitbull ft. Neyo, Nayer & Afrojack w/ lyrics on screen & download HD",12/15/2014,5096,14745,56747823,121921,kodak
Kodak Black- Jewels (Whole Time) Lyrics,12/15/2014,0,0,19,2,kodak
Kodak Black - Jewels (Whole Time) (Slowed) #FreeKodak,12/15/2014,0,2,1353,24,kodak
Kodak Black - Skrt,12/15/2014,0,0,9,4,kodak
French Montana Ft . Kodak Black - Lock Jaw (Prod. By Ben Billions),12/15/2014,1,0,461,10,kodak
THIS CAMERA SEES IT ALL,12/15/2014,392,1900,1145351,27290,kodak
"""Kodak Black Boppin"" - NO FLOCKIN - Free Kodak",12/15/2014,0,0,7,0,kodak
Kodak Black - If You Ain't Ridin' (Bass Boosted),12/15/2014,0,0,173,4,kodak
Kodak Black - Jewels,12/15/2014,0,0,2,0,kodak
Young Scooter - Make It Out The Hood Ft. Kodak Black,12/15/2014,0,0,1,1,kodak
Phantom with kodak 350 vr camera ocean city md,12/15/2014,0,0,21,0,kodak
Kodak Black - Rock Bottom,12/15/2014,0,1,256,10,kodak
Kodak Black Skrt (Switch up) x G'd UP Remix,12/15/2014,0,0,15,1,kodak
Kodak Black Type Beat - Mind of Kodak,12/15/2014,0,5,264,14,kodak
Kodak Black   Hollyhood,12/15/2014,0,4,4583,22,kodak
Kodak black X Playboi Carti  Type beat  (Prod. by DumSavage),12/15/2014,0,1,25,0,kodak
"*FREE DL* Kodak Black Type Beat - ""No Time"" [Prod. By @JvlonBeats]",12/15/2014,0,0,38,1,kodak
Kodak Black- Skrilla @RichHomieKey @ShakeFeet,12/15/2014,2,13,461,58,kodak
super 8 canon 814xl-s kodak 200T,12/15/2014,0,0,15,0,kodak
Kodak Black - Ran Up A Check (FAST),12/15/2014,0,0,19,3,kodak
Hatin On Me - Kodak Black,12/15/2014,0,0,1,0,kodak
"""WAYS"" LIL UZI VERT X KODAK BLACK TYPE BEAT",12/15/2014,0,0,69,2,kodak
"Comfort Suites Kodak Sevierville, Best Hotels in Kodak (Tennessee), United States",12/15/2014,0,0,0,0,kodak
Kodak Black - Skrilla (Remix) Official Music Video,12/15/2014,0,1,90,1,kodak
Kodak Black / Gucci Mane Type Beat By @ToDaMax561 Kodak Black / Gucci Type Beat,12/15/2014,0,9,273,4,kodak
"La Quinta Inn & Suites Sevierville/Kodak, Best Hotels in Sevierville (Tennessee), United States",12/15/2014,0,0,0,0,kodak
No Claimin - Kodak Black Type Instrumental (Prod. By LeanOnTheBeat),12/15/2014,0,0,58,1,kodak
Kodak Black   Thankful,12/15/2014,0,0,1,0,kodak
Escáner de red inalámbrica de Kodak Alaris (ES),12/15/2014,0,0,3,0,kodak
Kodak Black - I Need A Beat,12/15/2014,0,0,4,0,kodak
Kodak U-8 USB Cable (Discontinued by Manufacturer),12/15/2014,0,0,0,0,kodak
Kodak Super8 Film 50th Birthday Wishes from Andrew Wheeler,12/15/2014,0,0,137,1,kodak
"""Die This Way"" FT. Kodak",12/15/2014,0,1,10,4,kodak
Drip drip - Yung crosby / Kodak black type beat,12/15/2014,0,0,3,0,kodak
Kodak Black - Like Dat,12/15/2014,0,0,0,0,kodak
Kodak Black - Rodeo (Fast) **Download Link**,12/15/2014,0,0,1,0,kodak
kodak black - SKRT [ wireshark ],12/15/2014,0,0,2,0,kodak
Kodak I 2600 Scanner Sheetfeed,12/15/2014,0,0,0,0,kodak
Kodak Black - 10 Toes Down (Heart Of The Projects) (Fast) **Download Link**,12/15/2014,0,0,1,0,kodak
Kodak Cine Model 60 (1935) 9/2015 Seg.4B,12/15/2014,0,0,25,1,kodak
Kodak Cine Model 60 (1935) 9/2015 Seg.3A,12/15/2014,0,0,23,0,kodak
kodak HD zxd snowball,12/15/2014,0,0,160,1,kodak
Kodak Cine Model 60 (1935) 9/2015 Seg.1A,12/15/2014,0,0,16,0,kodak
Kodak Zi8 HD test,12/15/2014,1,1,251,3,kodak
The Shot Heard 'Round The World,12/15/2014,0,0,906,0,kodak
Sharing from my camera,12/15/2014,0,1,6,0,kodak
VANS SNOWBOARDING EXCLUSIVE,12/15/2014,0,5,706,24,kodak
Diane   ?  oh me,12/15/2014,1,8,262,5,kodak
Drew's Forehead #1 by kreate,12/15/2014,1,8,169,16,kodak
ANTHONY B @ VIENNA UNI - speech 2 20140526,12/15/2014,0,1,3129,21,kodak
Matthew Emvin Taylor Cinematography Reel May 2010,12/15/2014,1,8,4130,25,kodak
Gournier avec la team ELAG,12/15/2014,0,0,1825,2,kodak
"January 19, 2012: Bontis on Business - Episode 062",12/15/2014,0,0,192,3,kodak
NYOC Video Blog Announcement (and second channel!),12/15/2014,0,4,463,9,kodak
Magnetic Field Heresy,12/15/2014,0,3,48,1,kodak
Flock Safety 8/5/10,12/15/2014,0,0,83,0,kodak
UC Santa Cruz,12/15/2014,0,0,71,1,kodak
100_4721.mov,12/15/2014,0,0,19,1,kodak
ALTTP pt 7 desert palace pt 1,12/15/2014,0,0,6,0,kodak
ALTTP pt 9 Death Mountain ascent,12/15/2014,0,0,25,0,kodak
OSU President Gordon Gee tours OARDC,12/15/2014,1,1,1578,0,kodak
Make Copper from Electricity,12/15/2014,1,9,80,0,kodak
This Is Folly To The World,12/15/2014,1,5,193,3,kodak
ALTTP pt 1 save the princess,12/15/2014,0,1,57,1,kodak
Digital Radiographs,12/15/2014,0,0,3207,1,kodak
Justin Bieber - Love Yourself Lyrics,12/15/2014,18014,30247,155851142,351924,love
Justin Bieber - Love Yourself  (PURPOSE : The Movement),12/15/2014,197199,148727,669368026,3125784,love
Why I Love Being Single,12/15/2014,361,668,637725,16870,love
How Romanticism Ruined Love,12/15/2014,265,795,164273,9384,love
Adele - Send My Love (To Your New Lover),12/15/2014,19946,48568,32518948,802784,love
Ellie Goulding - Love Me Like You Do (Official Video),12/15/2014,188397,132472,1132108974,4376235,love
Mermaid In Love - Episode 24,12/15/2014,22,87,78218,1001,love
"Fallout 4 Mods Week 16 - Dogmeat Helmet, PlasRail and Ginger Love!",12/15/2014,7,256,30168,1256,love
Love and Us (stripped down version) - Sam Tsui,12/15/2014,21,288,63551,4442,love
Love Me Jeje (Remix) [feat. K. Michelle] - Official Video,12/15/2014,14,55,25361,337,love
I F*CKING LOVE ROLLER COASTERS,12/15/2014,117,3131,398182,18060,love
A sci-fi vision of love from a 318-year-old hologram | Monica Byrne,12/15/2014,647,345,43460,965,love
Let's not fall in love bts,12/15/2014,5,239,21297,1594,love
Janieck - Feel The Love (Sam Feldt Edit) [Official Music Video],12/15/2014,837,882,2614424,42075,love
Ariana Grande - Let Me Love You (Official) ft. Lil Wayne,12/15/2014,10917,24610,12750915,391875,love
Cash Cash - How To Love ft. Sofia Reyes (Boombox Cartel Remix),12/15/2014,15,104,24925,1772,love
36 Questions That Make Strangers Fall In Love (The LAB),12/15/2014,2058,6121,2786966,75332,love
NAT KING COLE  L-O-V-E,12/15/2014,809,4273,14307604,55518,love
Calvin Harris & Disciples - How Deep Is Your Love,12/15/2014,79398,71370,537830611,1807608,love
Adele - Love In The Dark (Live@Arena di Verona),12/15/2014,2,27,17333,188,love
"Jason Derulo - ""If It Ain't Love"" (Official Music Video)",12/15/2014,6199,4948,17371739,150671,love
Muzzaik & Stadiumx - So Much Love (Official Music Video),12/15/2014,762,738,1516232,30153,love
Hailee Steinfeld - Love Myself,12/15/2014,20148,41668,111421059,918699,love
Minecraft - Donut the Dog Adventures -IS BABY DUCK IN LOVE WITH BABY LEAH??,12/15/2014,48,746,210408,1788,love
[Teaser] Jung Dong Ha(정동하) _ Oh! Love(오! 사랑),12/15/2014,5,23,8411,374,love
"We Love OPM: ""Nanggigigil"" - Team Tres Kantos",12/15/2014,10,42,38317,272,love
MY FAVORITE LOVE SONGS,12/15/2014,5816,3595,17896578,61480,love
Ed Sheeran - Give Me Love [Official Video],12/15/2014,41320,83803,366271889,1582369,love
Drunk People Talk About Love,12/15/2014,162,507,537279,11140,love
Sigala - Easy Love,12/15/2014,10120,13341,80767770,402534,love
"Funny Love Story - Animated Short Film, English",12/15/2014,1642,1468,5536777,22881,love
Сatwoman and Spiderman. LOVE Story. Dangerous FLOWER- Funny Superhero Movie in Real Life,12/15/2014,449,47,1424361,1204,love
"[FULL ALBUM] Jessica - With Love, J",12/15/2014,19,46,88857,1327,love
"The Voice Kids Philippines 2016 Blind Auditions: ""Can This Be Love"" by Noel",12/15/2014,132,855,923975,3257,love
The Very Best Of BENHEART Love Songs 2 (2Hrs Of Nonstop Love Songs),12/15/2014,2183,1494,5994934,13545,love
Selena Gomez - Same Old Love,12/15/2014,45373,63490,214369300,1554017,love
Avicii - Waiting For Love,12/15/2014,25446,43508,215105849,1106474,love
I LOVE YOU GUYS! | Jacob Sartorius,12/15/2014,7103,12621,358878,40683,love
Taylor Swift - Love Story,12/15/2014,41245,88459,300738020,1001603,love
Lawson - Where My Love Goes,12/15/2014,296,996,1084285,32364,love
Avicii - Waiting For Love (Lyric Video),12/15/2014,9125,29553,74560521,607845,love
Little Mix - Love Me Like You (Official Video),12/15/2014,14295,23527,57716235,515104,love
Jessie Ware - Say You Love Me,12/15/2014,5251,5469,46405234,309263,love
The New Coast - Lost In Your Love (Alex Schulz Remix),12/15/2014,19,48,32604,1209,love
"Kevin Love Full Highlights 2016 ECF Game 6 at Raptors - 20 Pts, 12 Rebs, 4 Assists",12/15/2014,5,82,17159,352,love
John Legend - Made to Love,12/15/2014,7685,4697,35269740,143078,love
ตัวอย่างซีรีส์รุ่นพี่ Secret Love | Bake Me Love | EP.6 | ตอนจบ,12/15/2014,2,24,21718,120,love
Major Lazer - All My Love (feat. Ariana Grande & Machel Montano) (Remix),12/15/2014,3560,3980,34033296,181380,love
"We Love OPM: ""Lalaki"" - Team Voice Next Door",12/15/2014,12,54,31831,230,love
John Newman - Love Me Again,12/15/2014,46328,88491,425492188,1663369,love
"Justin Bieber - ""Love Yourself"" PARODY",12/15/2014,23247,20259,13510701,154763,love
Is Tinder KILLING Love? – 8-Bit Philosophy,12/15/2014,462,1319,404740,9916,love
Doctor Having Sex With Sexy Patient | Hot Love Making,12/15/2014,13845,2941,37176154,22512,love
Selena Gomez - Same Old Love (Audio),12/15/2014,17244,32079,62301302,621716,love
"Ariana Grande, The Weeknd - Love Me Harder",12/15/2014,108356,131283,397445342,1977821,love
Route 94 - My Love (Official Video) ft. Jess Glynne,12/15/2014,12161,9357,144832028,410810,love
Eminem - No Love (Explicit Version) ft. Lil Wayne,12/15/2014,28211,200591,238681321,1005845,love
BIGBANG - 우리 사랑하지 말아요(LET'S NOT FALL IN LOVE) M/V,12/15/2014,9878,44454,65973518,556926,love
5 Things Guys Do That Girls Love (ft. D-Trix),12/15/2014,4287,17754,7895129,374694,love
Demi Lovato - Without the Love (Audio),12/15/2014,1648,1313,16849077,37434,love
Sam Feldt - Show Me Love (EDX's Indian Summer Remix) [Official Video],12/15/2014,1764,1601,13270758,90687,love
Indila - Love Story,12/15/2014,10035,10719,56249456,273245,love
Eminem - Love The Way You Lie ft. Rihanna,12/15/2014,123582,539328,1083245255,3419912,love
Minecraft - WHO'S YOUR DADDY? - BABIES IN LOVE !?,12/15/2014,155,525,488950,2564,love
MACKLEMORE & RYAN LEWIS - SAME LOVE feat. MARY LAMBERT (OFFICIAL VIDEO),12/15/2014,56332,422563,156068930,1264053,love
My Family Doesnt Love Me Anymore (update),12/15/2014,1466,12769,684632,46967,love
"LeBron, Love & Kyrie Postgame Interview - Part 1 | Cavaliers vs Raptors | Game 6 | 2016 NBA Playoffs",12/15/2014,29,330,166654,741,love
Rihanna - Love On The Brain (Live From the 2016 Billboard Music Awards),12/15/2014,2767,11205,4392037,166196,love
On The Wings Of Love: Love for each other,12/15/2014,468,789,2021259,10758,love
Little Mix - Secret Love Song (Official Video) ft. Jason Derulo,12/15/2014,11162,30216,53788423,600823,love
Sofia Carson - Love Is the Name ft. J Balvin,12/15/2014,2240,4002,1664614,52467,love
"Everything Wrong With Jason Derulo - ""If It Ain't Love""",12/15/2014,25,204,90358,2648,love
Sofia Carson - Love Is the Name (Official Video),12/15/2014,4938,16781,11771161,178391,love
Haley Reinhart- Can't Help Falling in Love With You (Cover) ~Official Audio~,12/15/2014,1078,3961,7466893,89868,love
Bolier - Sweet Love (Calling Out Your Name) [Official Music Video],12/15/2014,1098,679,2292632,25234,love
People Who Love Babies Get Surprised With Babies,12/15/2014,493,4026,1873107,64948,love
"Cat & Keet |""Bodybuilder in Love"" | Funny Cartoon Videos |Chotoonz TV",12/15/2014,1453,175,4196444,4016,love
"Love Me Like You Do - From ""Fifty Shades Of Grey"" (Live from the Victoria’s Secret 2015...",12/15/2014,4921,4448,23106001,120569,love
Poli Genova - If Love Was A Crime (Bulgaria) 2016 Eurovision Song Contest,12/15/2014,2259,9850,7455636,70835,love
Justin Bieber - Somebody To Love Remix ft. Usher,12/15/2014,271297,277241,342871409,1048280,love
OMFG - I Love You,12/15/2014,8669,28264,32558611,441892,love
"The Voice 2015 Jordan Smith - Semifinals: ""Somebody to Love""",12/15/2014,1604,7051,15760666,97253,love
Tom Odell - Another Love (Zwette Edit),12/15/2014,11129,11999,110429908,486702,love
JESSICA (제시카) - LOVE ME THE SAME Official Music Video,12/15/2014,2088,4568,2366449,93795,love
Jetta - I'd Love to Change the World (Matstubs Remix),12/15/2014,9376,44043,86936067,786410,love
"Jason Derulo ""Stupid Love"" (Official HD Music Video)",12/15/2014,6216,7484,53374079,244378,love
80's Romantic Songs - Bollywood Superhit Love Songs JUKEBOX - Best Hindi Songs,12/15/2014,286,103,672720,1154,love
Kygo - I'm in Love ft. James Vincent McMorrow,12/15/2014,508,737,1187223,29379,love
Jay Sean - Make My Love Go ft. Sean Paul,12/15/2014,2221,2131,9675108,80383,love
Shaggy Mohombi Faydee Costi - Habibi (I need Your love) - Official Video,12/15/2014,14660,14343,120511804,456984,love
ADELE - 'Make You Feel My Love',12/15/2014,7533,25852,102512351,296971,love
August Alsina - No Love ft. Nicki Minaj,12/15/2014,31679,26480,162921662,734085,love
Whitney Houston - I Will Always Love You - Lyrics,12/15/2014,17694,60988,156591520,495297,love
Love On The Brain,12/15/2014,790,1493,4832160,31900,love
Love Dont Change - Jeremih (Lyrics),12/15/2014,10398,11197,44939723,317638,love
Love Has No Labels | Diversity & Inclusion | Ad Council,12/15/2014,15034,7154,57121427,218528,love
David Guetta - What I Did For Love (Lyric Video) ft Emeli Sandé,12/15/2014,10012,4183,63508718,281194,love
Sigala - Sweet Lovin' (Official Video) Feat. Bryn Christopher,12/15/2014,8068,8547,85427675,353315,love
"V Bozeman - ""What Is Love""",12/15/2014,7068,14837,27343547,351470,love
Usher - DJ Got Us Fallin' In Love ft. Pitbull,12/15/2014,17833,55080,175996829,608204,love
Foreigner - 'I Want To Know What Love Is' [Official Music Video],12/15/2014,3634,6952,30738172,164396,love
Minecraft - WHO'S YOUR DADDY - BABY FALLS IN LOVE!,12/15/2014,48,564,103614,1480,love
Rihanna - We Found Love ft. Calvin Harris,12/15/2014,99556,212708,605350414,1634051,love
Rihanna - Hate That I Love You ft. Ne-Yo,12/15/2014,15643,25401,175790273,454427,love
Elvis Presley - Can't Help Falling In Love (Audio),12/15/2014,1318,4051,10547847,74684,love
What Is Love?,12/15/2014,302,3098,776392,13552,love
Westlife - My Love,12/15/2014,6879,14324,70245025,219040,love
ROBIN SCHULZ & RICHARD JUDGE – SHOW ME LOVE (OFFICIAL VIDEO),12/15/2014,2533,2632,23723039,153850,love
Ariana Grande - Let Me Love You (Vevo Presents),12/15/2014,387,1549,1244858,46536,love
Fergie - L.A.LOVE (la la) ft. YG,12/15/2014,23451,22517,70368432,444682,love
Sigma - Nobody To Love (Official Video) HD,12/15/2014,19572,12506,196433273,509331,love
LOVE 3D - Official Trailer [2015] - EXPLICIT,12/15/2014,220,38,668978,591,love
How to love and be loved | Billy Ward | TEDxFoggyBottom,12/15/2014,477,695,1057552,10187,love
"11 Signs You’re Ready to Say ""I Love You""",12/15/2014,840,4421,4325288,88197,love
Tom Odell - Another Love,12/15/2014,12336,18166,113537250,594698,love
"gnash - i hate u, i love u (ft. olivia o'brien) [music video]",12/15/2014,2178,6730,14248711,169911,love
"""Takin' Back My Love"" - Enrique Iglesias feat. Ciara",12/15/2014,8524,27397,118929181,268721,love
Justin Bieber - Love Yourself & Sorry - Live at The BRIT Awards 2016 ft. James Bay,12/15/2014,19184,35609,25837221,550639,love
Baaghi: A Rebel For Love FULL MOVIE HD,12/15/2014,134,174,964900,3284,love
Beyonce - Crazy in Love - 50 Shades of Grey OST official,12/15/2014,2797,1433,17206075,105655,love
"Young Thug ""Texas Love""",12/15/2014,2790,7416,4462876,52570,love
"LOVE GAMES Official TRAILER | Patralekha, Gaurav Arora, Tara Alisha Berry | T-SERIES",12/15/2014,5736,709,7308025,12055,love
Jennifer Lopez - Love Don't Cost a Thing,12/15/2014,6170,7072,57042494,149319,love
"Ellie Goulding - ""Love Me Like You Do"" (LYRICS)",12/15/2014,2515,1802,12189378,62540,love
Love Yourself vs F*CK Yourself | Yo Preston ft Kelly Kiara (Justin Bieber Response),12/15/2014,4261,5482,14807301,208675,love
Cash Cash - How To Love ft Sofia Reyes (Official Video),12/15/2014,687,1480,4718866,62341,love
"gnash - i hate u, i love u (ft. olivia o'brien)",12/15/2014,285,3169,1193913,58698,love
Andra - Love Can Save It All (Official Video),12/15/2014,2145,917,10813441,32568,love
Adele Send My Love To Your New Lover O2 Arena London 21st March 2016,12/15/2014,33,229,527421,5317,love
[1080p] Jessica (제시카) - Dear Diary + Love Me The Same + FLY Live,12/15/2014,70,237,202280,4187,love
Whitney Houston - Greatest Love Of All,12/15/2014,3987,15174,42390614,154350,love
Jennifer Lopez - If You Had My Love (Official Video),12/15/2014,5103,8242,65006209,124441,love
Céline Dion - The Power Of Love (Official Video),12/15/2014,5659,5919,43875503,133169,love
Ciara - Dance Like We're Making Love,12/15/2014,17639,17284,65541623,417735,love
Backstreet Boys - As Long As You Love Me,12/15/2014,5966,15958,72586401,215569,love
Love Mashup 2016 – Kiran Kamath | Bollywood Mashup | Valentines Special,12/15/2014,462,451,1945328,11820,love
See You Again / Love Me Like You Do / Sugar (Acoustic Mashup),12/15/2014,5977,10825,30730763,519162,love
Beyoncé - Drunk in Love (Explicit) ft. JAY Z,12/15/2014,128205,97018,363982706,1345921,love
Justin Bieber - Love Me,12/15/2014,155511,169544,199384234,869013,love
Selena Gomez & The Scene - Love You Like A Love Song,12/15/2014,105017,235600,339598685,1358377,love
Whitney Houston - I Will Always Love You,12/15/2014,34171,95032,267845722,1292062,love
Bon Jovi - You Give Love A Bad Name,12/15/2014,6129,21191,95820702,293279,love
Why do we love? A philosophical inquiry - Skye C. Cleary,12/15/2014,215,883,574045,14874,love
Stay by Daryl Ong (On the Wings of Love OST) LYRICS,12/15/2014,1379,2162,11926931,31328,love
2pac feat Dr.Dre - California Love HD,12/15/2014,6794,13458,66791977,236619,love
Justin Bieber - 'Love Yourself' (Jingle Bell Ball 2015),12/15/2014,5194,12784,32811625,286786,love
"Pentatonix - ""Love Yourself"" [Cover] and ""Where Are Ü Now"" (Live in San Diego 5-3-16)",12/15/2014,4,33,30160,366,love
The Outfield - Your Love,12/15/2014,3321,11603,35746720,167960,love
Sie7e - Tengo Tu Love  (Official Video),12/15/2014,3130,10373,38322332,195869,love
DJ Sava feat. Faydee - Love in DUBAI (Official Video) by Rappin'On Production,12/15/2014,390,524,2221502,16543,love
Beyoncé - Love On Top,12/15/2014,32000,79790,234040263,868514,love
Jason Derulo - If It Ain't Love (Karaoke Version),12/15/2014,8,62,12573,260,love
Jetta - I'd Love To Change The World (Matstubs Remix),12/15/2014,2356,10103,11003631,193461,love
"""Deceptions Of Love"" FREE Movie",12/15/2014,154,283,208533,1216,love
Popcaan - Fall In Love (Raw) - Work Permit Riddim - April 2014,12/15/2014,1128,995,10113061,29186,love
